lead_id,date,channel,device
3896,2026-04-29,Google Ads,Mobile
453,2026-04-29,LinkedIn,Tablet
286,2026-04-29,Emailing,Tablet
4028,2026-04-29,LinkedIn,Desktop
3460,2026-04-29,Facebook Ads,Mobile
3595,2026-04-29,Facebook Ads,Mobile
978,2026-04-29,Facebook Ads,Mobile
1429,2026-04-29,Google Ads,Tablet
4139,2026-04-29,Google Ads,Desktop
4356,2026-04-29,Emailing,Tablet
1106,2026-04-29,Facebook Ads,Mobile
1560,2026-04-29,Google Ads,Desktop
3875,2026-04-29,Instagram Ads,Tablet
1885,2026-04-29,LinkedIn,Tablet
1564,2026-04-29,Organic,Tablet
2641,2026-04-29,LinkedIn,Tablet
2932,2026-04-30,Organic,Desktop
3474,2026-04-30,Facebook Ads,Tablet
1911,2026-04-30,Organic,Mobile
4738,2026-04-30,Instagram Ads,Desktop
146,2026-04-30,LinkedIn,Desktop
3032,2026-04-30,Google Ads,Mobile
3700,2026-04-30,Facebook Ads,Desktop
4047,2026-04-30,Instagram Ads,Desktop
3416,2026-04-30,Organic,Desktop
1907,2026-04-30,Organic,Desktop
1718,2026-04-30,LinkedIn,Mobile
3955,2026-04-30,Facebook Ads,Desktop
3837,2026-04-30,Google Ads,Mobile
4233,2026-04-30,Facebook Ads,Tablet
4657,2026-05-01,Google Ads,Mobile
942,2026-05-01,Organic,Desktop
4239,2026-05-01,Instagram Ads,Mobile
3016,2026-05-01,Facebook Ads,Desktop
1733,2026-05-01,Emailing,Desktop
5083,2026-05-01,LinkedIn,Mobile
2290,2026-05-01,LinkedIn,Desktop
4803,2026-05-01,Google Ads,Desktop
1052,2026-05-01,Organic,Mobile
2120,2026-05-01,Organic,Mobile
1071,2026-05-01,Google Ads,Tablet
1505,2026-05-01,Google Ads,Mobile
833,2026-05-01,Instagram Ads,Desktop
4206,2026-05-01,LinkedIn,Tablet
308,2026-05-01,Instagram Ads,Desktop
3277,2026-05-01,Facebook Ads,Mobile
3847,2026-05-01,Google Ads,Mobile
3798,2026-05-02,Instagram Ads,Desktop
2736,2026-05-02,Emailing,Tablet
3568,2026-05-02,Instagram Ads,Tablet
1667,2026-05-02,Instagram Ads,Desktop
2913,2026-05-02,Emailing,Mobile
3248,2026-05-02,LinkedIn,Mobile
4466,2026-05-02,Emailing,Tablet
697,2026-05-02,Instagram Ads,Tablet
3490,2026-05-02,Emailing,Desktop
995,2026-05-02,Organic,Desktop
1576,2026-05-02,Facebook Ads,Mobile
1596,2026-05-02,LinkedIn,Tablet
1534,2026-05-02,Emailing,Tablet
2335,2026-05-02,LinkedIn,Tablet
3668,2026-05-02,Emailing,Tablet
2226,2026-05-02,Emailing,Mobile
4575,2026-05-03,Google Ads,Tablet
784,2026-05-03,LinkedIn,Tablet
2293,2026-05-03,Facebook Ads,Tablet
1716,2026-05-03,LinkedIn,Desktop
4649,2026-05-03,Google Ads,Desktop
4513,2026-05-03,Google Ads,Desktop
2156,2026-05-03,Google Ads,Desktop
4769,2026-05-03,Facebook Ads,Mobile
4019,2026-05-03,Emailing,Desktop
2446,2026-05-03,Emailing,Desktop
2353,2026-05-03,Emailing,Mobile
3430,2026-05-03,Facebook Ads,Mobile
648,2026-05-04,Google Ads,Mobile
4131,2026-05-04,Organic,Desktop
3721,2026-05-04,Emailing,Tablet
4125,2026-05-04,Facebook Ads,Mobile
4282,2026-05-04,Facebook Ads,Tablet
3129,2026-05-04,Google Ads,Mobile
4169,2026-05-04,Facebook Ads,Mobile
4123,2026-05-04,LinkedIn,Desktop
1540,2026-05-04,Facebook Ads,Desktop
5054,2026-05-04,Facebook Ads,Desktop
3196,2026-05-04,Emailing,Desktop
644,2026-05-04,Emailing,Tablet
1543,2026-05-04,Facebook Ads,Tablet
3101,2026-05-04,Google Ads,Tablet
519,2026-05-04,Facebook Ads,Desktop
4423,2026-05-04,Facebook Ads,Mobile
982,2026-05-04,Google Ads,Tablet
2475,2026-05-04,Emailing,Mobile
3312,2026-05-04,Facebook Ads,Desktop
4689,2026-05-04,LinkedIn,Mobile
257,2026-05-04,Organic,Mobile
3227,2026-05-04,Emailing,Desktop
3109,2026-05-05,LinkedIn,Mobile
4341,2026-05-05,Emailing,Tablet
4672,2026-05-05,Organic,Tablet
3170,2026-05-05,Organic,Tablet
4853,2026-05-05,Google Ads,Desktop
1558,2026-05-05,Emailing,Tablet
4565,2026-05-05,Google Ads,Tablet
4172,2026-05-05,Instagram Ads,Mobile
4226,2026-05-05,Facebook Ads,Mobile
3552,2026-05-05,Emailing,Tablet
2035,2026-05-05,Instagram Ads,Desktop
3968,2026-05-05,Organic,Tablet
3639,2026-05-05,Organic,Desktop
2269,2026-05-05,Organic,Mobile
2852,2026-05-05,Organic,Tablet
2505,2026-05-06,LinkedIn,Mobile
3802,2026-05-06,Google Ads,Tablet
4531,2026-05-06,Google Ads,Mobile
3785,2026-05-06,Google Ads,Tablet
2797,2026-05-06,Google Ads,Tablet
3993,2026-05-06,Instagram Ads,Mobile
2447,2026-05-06,Organic,Mobile
2764,2026-05-06,Instagram Ads,Tablet
3305,2026-05-06,Emailing,Mobile
271,2026-05-06,Facebook Ads,Tablet
4779,2026-05-06,Facebook Ads,Tablet
1243,2026-05-06,Organic,Desktop
2631,2026-05-06,LinkedIn,Tablet
748,2026-05-06,LinkedIn,Mobile
4747,2026-05-06,Facebook Ads,Tablet
4658,2026-05-06,Google Ads,Mobile
3553,2026-05-06,Emailing,Mobile
2870,2026-05-07,Organic,Desktop
3186,2026-05-07,LinkedIn,Desktop
1318,2026-05-07,Instagram Ads,Mobile
4109,2026-05-07,Instagram Ads,Desktop
810,2026-05-07,Organic,Desktop
1178,2026-05-07,Instagram Ads,Mobile
4227,2026-05-07,LinkedIn,Mobile
1438,2026-05-07,Facebook Ads,Tablet
1638,2026-05-07,Facebook Ads,Desktop
1894,2026-05-07,Organic,Tablet
1254,2026-05-07,Google Ads,Desktop
4283,2026-05-07,LinkedIn,Mobile
3940,2026-05-08,Instagram Ads,Tablet
1307,2026-05-08,Google Ads,Mobile
4506,2026-05-08,Facebook Ads,Desktop
139,2026-05-08,Emailing,Mobile
2688,2026-05-08,Google Ads,Mobile
1235,2026-05-08,Emailing,Tablet
4175,2026-05-08,Google Ads,Tablet
4726,2026-05-08,Google Ads,Tablet
4988,2026-05-08,Organic,Tablet
605,2026-05-08,LinkedIn,Desktop
1550,2026-05-08,Google Ads,Mobile
474,2026-05-08,Organic,Mobile
2728,2026-05-09,Google Ads,Mobile
3123,2026-05-09,LinkedIn,Desktop
1355,2026-05-09,Facebook Ads,Mobile
2434,2026-05-09,LinkedIn,Mobile
2271,2026-05-09,Facebook Ads,Desktop
3280,2026-05-09,Instagram Ads,Tablet
4029,2026-05-10,Facebook Ads,Mobile
1087,2026-05-10,Organic,Mobile
4990,2026-05-10,Google Ads,Tablet
2619,2026-05-10,Instagram Ads,Mobile
710,2026-05-10,Organic,Tablet
2511,2026-05-10,LinkedIn,Desktop
4152,2026-05-10,Emailing,Mobile
4724,2026-05-10,Facebook Ads,Desktop
1877,2026-05-10,LinkedIn,Mobile
1981,2026-05-10,Emailing,Mobile
2490,2026-05-10,Facebook Ads,Tablet
1287,2026-05-10,Organic,Mobile
3370,2026-05-10,LinkedIn,Mobile
4319,2026-05-10,Organic,Desktop
1557,2026-05-10,Google Ads,Desktop
1726,2026-05-10,Google Ads,Tablet
1394,2026-05-10,Organic,Tablet
1825,2026-05-11,LinkedIn,Desktop
3558,2026-05-11,LinkedIn,Desktop
3911,2026-05-11,Facebook Ads,Tablet
277,2026-05-11,Facebook Ads,Mobile
2473,2026-05-11,Instagram Ads,Desktop
4685,2026-05-11,Google Ads,Mobile
2621,2026-05-11,Google Ads,Tablet
1547,2026-05-11,Organic,Mobile
4927,2026-05-11,Google Ads,Desktop
312,2026-05-11,Google Ads,Tablet
3854,2026-05-11,Instagram Ads,Tablet
3463,2026-05-11,Google Ads,Mobile
3357,2026-05-11,Instagram Ads,Mobile
4181,2026-05-11,Instagram Ads,Tablet
1691,2026-05-11,Emailing,Tablet
1107,2026-05-11,Facebook Ads,Desktop
4557,2026-05-11,Google Ads,Mobile
881,2026-05-12,Facebook Ads,Tablet
1588,2026-05-12,Facebook Ads,Desktop
1780,2026-05-12,Google Ads,Mobile
1687,2026-05-12,Google Ads,Desktop
582,2026-05-12,Emailing,Mobile
3470,2026-05-12,Emailing,Desktop
3314,2026-05-12,Organic,Mobile
1371,2026-05-12,Emailing,Mobile
2021,2026-05-12,Organic,Tablet
4289,2026-05-12,Google Ads,Mobile
4592,2026-05-12,Google Ads,Tablet
1092,2026-05-12,LinkedIn,Tablet
2992,2026-05-12,LinkedIn,Desktop
2279,2026-05-12,Facebook Ads,Desktop
1315,2026-05-12,LinkedIn,Desktop
1818,2026-05-12,Facebook Ads,Desktop
3056,2026-05-12,Google Ads,Desktop
899,2026-05-13,Google Ads,Mobile
601,2026-05-13,Google Ads,Mobile
1209,2026-05-13,Instagram Ads,Tablet
1121,2026-05-13,Google Ads,Desktop
1136,2026-05-13,LinkedIn,Desktop
2204,2026-05-13,Instagram Ads,Tablet
416,2026-05-13,Google Ads,Mobile
1253,2026-05-13,Google Ads,Mobile
4113,2026-05-13,Emailing,Desktop
3457,2026-05-13,Instagram Ads,Mobile
3344,2026-05-13,Organic,Desktop
358,2026-05-13,Google Ads,Tablet
4770,2026-05-13,Instagram Ads,Mobile
3052,2026-05-13,Instagram Ads,Mobile
4223,2026-05-13,Organic,Mobile
3559,2026-05-13,Emailing,Tablet
482,2026-05-13,Instagram Ads,Mobile
4978,2026-05-13,Organic,Desktop
367,2026-05-13,Emailing,Desktop
3066,2026-05-14,Instagram Ads,Desktop
3574,2026-05-14,Instagram Ads,Mobile
4290,2026-05-14,Google Ads,Tablet
536,2026-05-14,Organic,Desktop
3185,2026-05-14,Emailing,Tablet
3480,2026-05-14,LinkedIn,Mobile
3345,2026-05-15,LinkedIn,Tablet
238,2026-05-15,Emailing,Tablet
2321,2026-05-15,Google Ads,Tablet
4339,2026-05-15,Facebook Ads,Mobile
1382,2026-05-15,Instagram Ads,Desktop
2414,2026-05-15,Google Ads,Tablet
2368,2026-05-15,Instagram Ads,Mobile
3079,2026-05-15,Organic,Desktop
379,2026-05-15,Google Ads,Desktop
2732,2026-05-15,Google Ads,Mobile
438,2026-05-15,Facebook Ads,Tablet
4331,2026-05-15,Google Ads,Desktop
661,2026-05-15,Instagram Ads,Tablet
2740,2026-05-15,Organic,Tablet
368,2026-05-15,Instagram Ads,Mobile
539,2026-05-16,Emailing,Desktop
4745,2026-05-16,Emailing,Desktop
3253,2026-05-16,Instagram Ads,Desktop
2489,2026-05-16,Google Ads,Mobile
3083,2026-05-16,LinkedIn,Tablet
4869,2026-05-16,Emailing,Mobile
1500,2026-05-16,LinkedIn,Mobile
1538,2026-05-16,LinkedIn,Desktop
3813,2026-05-16,Emailing,Mobile
3146,2026-05-16,Instagram Ads,Mobile
1400,2026-05-16,Emailing,Desktop
3171,2026-05-16,Emailing,Tablet
1115,2026-05-16,Instagram Ads,Desktop
3566,2026-05-16,Emailing,Tablet
175,2026-05-17,LinkedIn,Tablet
3035,2026-05-17,Emailing,Mobile
2709,2026-05-17,Emailing,Mobile
1641,2026-05-17,Emailing,Mobile
2044,2026-05-17,Google Ads,Tablet
3413,2026-05-17,Emailing,Tablet
1405,2026-05-17,LinkedIn,Tablet
2859,2026-05-17,Emailing,Tablet
3535,2026-05-17,Organic,Tablet
2148,2026-05-17,Facebook Ads,Desktop
5074,2026-05-17,Organic,Mobile
1251,2026-05-17,LinkedIn,Mobile
4074,2026-05-17,LinkedIn,Tablet
1750,2026-05-17,Facebook Ads,Desktop
1290,2026-05-17,Facebook Ads,Desktop
2662,2026-05-17,LinkedIn,Tablet
901,2026-05-17,LinkedIn,Desktop
110,2026-05-17,Google Ads,Mobile
4766,2026-05-17,Instagram Ads,Tablet
4253,2026-05-18,Emailing,Tablet
2253,2026-05-18,Google Ads,Mobile
2891,2026-05-18,Google Ads,Mobile
2243,2026-05-18,Facebook Ads,Mobile
315,2026-05-18,Facebook Ads,Desktop
4220,2026-05-19,Emailing,Desktop
731,2026-05-19,Google Ads,Desktop
422,2026-05-19,Facebook Ads,Desktop
3022,2026-05-19,Emailing,Tablet
2422,2026-05-19,Organic,Mobile
2773,2026-05-19,Instagram Ads,Tablet
3044,2026-05-19,Organic,Desktop
2735,2026-05-19,LinkedIn,Mobile
2690,2026-05-19,LinkedIn,Desktop
3949,2026-05-19,Organic,Tablet
3213,2026-05-19,Emailing,Desktop
192,2026-05-19,Google Ads,Mobile
1407,2026-05-19,LinkedIn,Desktop
3053,2026-05-19,Instagram Ads,Tablet
1897,2026-05-20,Instagram Ads,Desktop
1467,2026-05-20,Organic,Mobile
3812,2026-05-20,LinkedIn,Desktop
3548,2026-05-20,Emailing,Mobile
5068,2026-05-20,Facebook Ads,Desktop
977,2026-05-20,LinkedIn,Tablet
4752,2026-05-20,Instagram Ads,Desktop
3446,2026-05-20,Organic,Tablet
1633,2026-05-20,LinkedIn,Mobile
1690,2026-05-20,Emailing,Mobile
3319,2026-05-21,Google Ads,Mobile
3089,2026-05-21,Emailing,Mobile
4661,2026-05-21,Instagram Ads,Desktop
4841,2026-05-21,Organic,Tablet
4760,2026-05-21,Instagram Ads,Desktop
2910,2026-05-21,LinkedIn,Tablet
1432,2026-05-21,Instagram Ads,Desktop
2235,2026-05-21,Instagram Ads,Mobile
879,2026-05-21,Organic,Tablet
1067,2026-05-21,Emailing,Mobile
1612,2026-05-21,Google Ads,Tablet
2574,2026-05-22,LinkedIn,Tablet
4417,2026-05-22,Emailing,Tablet
336,2026-05-22,LinkedIn,Mobile
3411,2026-05-22,LinkedIn,Mobile
878,2026-05-22,Organic,Desktop
2146,2026-05-22,Emailing,Desktop
2620,2026-05-22,Google Ads,Desktop
2016,2026-05-22,LinkedIn,Mobile
991,2026-05-22,Facebook Ads,Tablet
297,2026-05-23,Google Ads,Mobile
3773,2026-05-23,LinkedIn,Desktop
3373,2026-05-23,LinkedIn,Mobile
1231,2026-05-23,LinkedIn,Desktop
1454,2026-05-23,Facebook Ads,Desktop
2455,2026-05-23,Organic,Mobile
4773,2026-05-23,LinkedIn,Mobile
3207,2026-05-23,Organic,Tablet
610,2026-05-23,Emailing,Desktop
3666,2026-05-23,Google Ads,Tablet
4833,2026-05-23,LinkedIn,Tablet
1970,2026-05-23,Instagram Ads,Desktop
1695,2026-05-23,LinkedIn,Mobile
1138,2026-05-23,Instagram Ads,Mobile
405,2026-05-24,Instagram Ads,Tablet
1444,2026-05-24,Facebook Ads,Tablet
1085,2026-05-24,LinkedIn,Mobile
4017,2026-05-24,Emailing,Desktop
260,2026-05-24,Organic,Tablet
3067,2026-05-24,Facebook Ads,Desktop
5087,2026-05-24,LinkedIn,Tablet
2087,2026-05-24,Google Ads,Mobile
1989,2026-05-24,Organic,Mobile
4524,2026-05-24,Organic,Tablet
1960,2026-05-24,Facebook Ads,Desktop
2315,2026-05-24,Organic,Tablet
2127,2026-05-25,LinkedIn,Tablet
820,2026-05-25,Instagram Ads,Mobile
3057,2026-05-25,Emailing,Desktop
3995,2026-05-25,LinkedIn,Tablet
2090,2026-05-25,Facebook Ads,Tablet
3982,2026-05-25,Instagram Ads,Mobile
2927,2026-05-25,Facebook Ads,Mobile
5089,2026-05-25,Facebook Ads,Desktop
4550,2026-05-25,Organic,Desktop
2238,2026-05-25,Organic,Desktop
4326,2026-05-25,Emailing,Desktop
4690,2026-05-25,Organic,Tablet
176,2026-05-25,Instagram Ads,Desktop
4294,2026-05-25,Instagram Ads,Desktop
4249,2026-05-25,Instagram Ads,Desktop
2470,2026-05-25,Organic,Tablet
4237,2026-05-25,Facebook Ads,Mobile
3013,2026-05-25,Google Ads,Tablet
187,2026-05-25,Organic,Tablet
1720,2026-05-25,Facebook Ads,Mobile
1842,2026-05-26,Emailing,Mobile
1104,2026-05-26,Organic,Mobile
1975,2026-05-26,Google Ads,Desktop
1418,2026-05-26,LinkedIn,Tablet
3874,2026-05-26,Emailing,Mobile
3225,2026-05-26,Facebook Ads,Tablet
3320,2026-05-26,Emailing,Desktop
103,2026-05-26,Organic,Tablet
4191,2026-05-26,Instagram Ads,Mobile
3117,2026-05-26,LinkedIn,Tablet
1073,2026-05-26,Google Ads,Tablet
1996,2026-05-26,LinkedIn,Mobile
1465,2026-05-26,Organic,Tablet
3074,2026-05-27,Organic,Mobile
4382,2026-05-27,Emailing,Desktop
1504,2026-05-27,Instagram Ads,Desktop
4595,2026-05-27,Organic,Desktop
485,2026-05-27,Instagram Ads,Mobile
4607,2026-05-27,Facebook Ads,Mobile
906,2026-05-27,Facebook Ads,Desktop
2054,2026-05-27,Organic,Mobile
3862,2026-05-27,LinkedIn,Mobile
3181,2026-05-27,Instagram Ads,Desktop
1673,2026-05-27,Organic,Mobile
4129,2026-05-28,Google Ads,Mobile
1892,2026-05-28,Google Ads,Tablet
2635,2026-05-28,Emailing,Tablet
3217,2026-05-28,Facebook Ads,Desktop
2769,2026-05-28,Instagram Ads,Mobile
1902,2026-05-28,LinkedIn,Tablet
1867,2026-05-28,Organic,Mobile
5022,2026-05-28,Instagram Ads,Tablet
1572,2026-05-28,Instagram Ads,Desktop
1060,2026-05-28,Google Ads,Mobile
929,2026-05-28,Facebook Ads,Desktop
3807,2026-05-28,Organic,Desktop
3600,2026-05-28,Emailing,Desktop
1166,2026-05-28,Emailing,Desktop
426,2026-05-28,Google Ads,Desktop
4932,2026-05-28,Organic,Tablet
3238,2026-05-28,Facebook Ads,Desktop
3894,2026-05-28,Instagram Ads,Desktop
3145,2026-05-28,Google Ads,Mobile
2305,2026-05-29,Instagram Ads,Desktop
4586,2026-05-29,LinkedIn,Tablet
366,2026-05-29,Instagram Ads,Tablet
4829,2026-05-29,Google Ads,Mobile
5048,2026-05-29,Google Ads,Tablet
5009,2026-05-29,Emailing,Mobile
2714,2026-05-29,Google Ads,Mobile
3432,2026-05-29,Emailing,Mobile
824,2026-05-29,LinkedIn,Tablet
4746,2026-05-29,Organic,Mobile
3017,2026-05-29,Google Ads,Desktop
2637,2026-05-29,Organic,Desktop
3679,2026-05-29,Instagram Ads,Desktop
864,2026-05-30,Organic,Desktop
5029,2026-05-30,Google Ads,Desktop
3237,2026-05-30,Emailing,Desktop
1264,2026-05-30,Emailing,Mobile
1445,2026-05-30,Emailing,Tablet
2331,2026-05-30,LinkedIn,Tablet
2377,2026-05-30,Facebook Ads,Desktop
728,2026-05-31,Emailing,Tablet
563,2026-05-31,Facebook Ads,Mobile
4184,2026-05-31,Instagram Ads,Tablet
843,2026-05-31,Facebook Ads,Desktop
4697,2026-05-31,Instagram Ads,Desktop
754,2026-05-31,Organic,Mobile
2831,2026-05-31,LinkedIn,Mobile
2005,2026-05-31,Organic,Mobile
318,2026-05-31,Facebook Ads,Desktop
1934,2026-06-01,Instagram Ads,Mobile
952,2026-06-01,Emailing,Desktop
5064,2026-06-01,Facebook Ads,Tablet
720,2026-06-01,Organic,Mobile
2703,2026-06-01,Facebook Ads,Desktop
3308,2026-06-01,Facebook Ads,Tablet
3436,2026-06-01,Emailing,Mobile
2260,2026-06-01,Facebook Ads,Mobile
5056,2026-06-01,Facebook Ads,Mobile
1299,2026-06-01,Organic,Tablet
4627,2026-06-01,LinkedIn,Tablet
3202,2026-06-01,Emailing,Tablet
489,2026-06-01,Instagram Ads,Desktop
5060,2026-06-01,Google Ads,Desktop
3505,2026-06-01,LinkedIn,Mobile
3731,2026-06-01,LinkedIn,Tablet
548,2026-06-02,LinkedIn,Mobile
4705,2026-06-02,Instagram Ads,Mobile
2441,2026-06-02,Google Ads,Desktop
3991,2026-06-02,LinkedIn,Mobile
4739,2026-06-02,Emailing,Tablet
3426,2026-06-02,Organic,Desktop
2095,2026-06-02,LinkedIn,Mobile
520,2026-06-02,Emailing,Mobile
499,2026-06-02,Google Ads,Tablet
4093,2026-06-02,Organic,Tablet
4814,2026-06-02,Instagram Ads,Desktop
1256,2026-06-02,Emailing,Mobile
3781,2026-06-02,Emailing,Mobile
3133,2026-06-02,Organic,Mobile
3838,2026-06-02,Organic,Mobile
2942,2026-06-03,Organic,Desktop
659,2026-06-03,Emailing,Desktop
4403,2026-06-03,Instagram Ads,Tablet
1957,2026-06-03,Organic,Mobile
3839,2026-06-03,Emailing,Tablet
500,2026-06-03,Facebook Ads,Mobile
3029,2026-06-03,Facebook Ads,Mobile
4863,2026-06-03,LinkedIn,Desktop
208,2026-06-03,Organic,Tablet
1746,2026-06-03,Organic,Mobile
1731,2026-06-03,Google Ads,Mobile
2639,2026-06-03,Instagram Ads,Tablet
2311,2026-06-03,Instagram Ads,Desktop
4291,2026-06-03,Facebook Ads,Tablet
2968,2026-06-04,Emailing,Mobile
3843,2026-06-04,Instagram Ads,Tablet
1301,2026-06-04,Instagram Ads,Desktop
3438,2026-06-04,LinkedIn,Desktop
4041,2026-06-04,Emailing,Tablet
3533,2026-06-04,Emailing,Tablet
1208,2026-06-04,Google Ads,Desktop
2171,2026-06-04,Google Ads,Desktop
4674,2026-06-04,LinkedIn,Desktop
432,2026-06-04,Instagram Ads,Mobile
2907,2026-06-04,Facebook Ads,Tablet
2523,2026-06-04,LinkedIn,Desktop
4343,2026-06-04,Instagram Ads,Tablet
2939,2026-06-05,Facebook Ads,Desktop
532,2026-06-05,Instagram Ads,Mobile
3045,2026-06-05,LinkedIn,Mobile
2003,2026-06-05,Facebook Ads,Desktop
1849,2026-06-05,Organic,Tablet
1345,2026-06-05,Facebook Ads,Tablet
2106,2026-06-05,LinkedIn,Tablet
811,2026-06-05,Emailing,Mobile
1279,2026-06-05,Instagram Ads,Desktop
1984,2026-06-05,Emailing,Desktop
4675,2026-06-05,Instagram Ads,Desktop
3477,2026-06-05,Organic,Tablet
3628,2026-06-05,LinkedIn,Tablet
3745,2026-06-05,Instagram Ads,Desktop
193,2026-06-05,Instagram Ads,Tablet
4103,2026-06-05,LinkedIn,Mobile
2738,2026-06-05,Emailing,Tablet
5019,2026-06-05,Instagram Ads,Desktop
258,2026-06-05,Facebook Ads,Tablet
2543,2026-06-06,Facebook Ads,Tablet
1912,2026-06-06,Emailing,Desktop
3688,2026-06-06,Instagram Ads,Desktop
4463,2026-06-06,Instagram Ads,Desktop
3523,2026-06-06,Facebook Ads,Tablet
5039,2026-06-06,Google Ads,Tablet
867,2026-06-06,Emailing,Mobile
2593,2026-06-06,Organic,Desktop
4949,2026-06-06,Google Ads,Tablet
3521,2026-06-06,Facebook Ads,Desktop
1578,2026-06-06,Organic,Tablet
1019,2026-06-06,Google Ads,Mobile
1790,2026-06-07,Facebook Ads,Mobile
2288,2026-06-07,Google Ads,Tablet
1610,2026-06-07,Google Ads,Desktop
2091,2026-06-07,Google Ads,Tablet
4163,2026-06-07,LinkedIn,Desktop
3002,2026-06-07,Instagram Ads,Desktop
2602,2026-06-07,Google Ads,Tablet
2642,2026-06-07,LinkedIn,Mobile
3269,2026-06-07,Google Ads,Tablet
4722,2026-06-07,Facebook Ads,Tablet
4338,2026-06-07,LinkedIn,Mobile
4684,2026-06-07,Organic,Tablet
3423,2026-06-07,Emailing,Desktop
5090,2026-06-08,Google Ads,Desktop
1843,2026-06-08,LinkedIn,Tablet
4179,2026-06-08,Organic,Mobile
789,2026-06-08,Google Ads,Mobile
635,2026-06-08,Google Ads,Tablet
1918,2026-06-08,Instagram Ads,Desktop
4915,2026-06-08,Organic,Tablet
2640,2026-06-08,Google Ads,Tablet
2755,2026-06-08,Organic,Tablet
1157,2026-06-08,Facebook Ads,Mobile
3751,2026-06-08,Emailing,Mobile
1163,2026-06-08,Instagram Ads,Desktop
397,2026-06-09,Google Ads,Desktop
2993,2026-06-09,Instagram Ads,Desktop
2805,2026-06-09,Emailing,Mobile
177,2026-06-09,Google Ads,Mobile
2916,2026-06-09,Emailing,Tablet
195,2026-06-09,Organic,Mobile
1343,2026-06-09,Instagram Ads,Mobile
1306,2026-06-09,Instagram Ads,Desktop
1082,2026-06-09,Facebook Ads,Tablet
171,2026-06-09,Instagram Ads,Desktop
2180,2026-06-09,Instagram Ads,Tablet
650,2026-06-09,Facebook Ads,Desktop
2361,2026-06-10,Instagram Ads,Desktop
2800,2026-06-10,Instagram Ads,Desktop
2799,2026-06-10,Organic,Tablet
1906,2026-06-10,Google Ads,Desktop
152,2026-06-10,Facebook Ads,Tablet
3420,2026-06-10,Facebook Ads,Desktop
4953,2026-06-10,Google Ads,Desktop
2811,2026-06-10,Facebook Ads,Desktop
3783,2026-06-10,Instagram Ads,Desktop
3793,2026-06-10,Emailing,Mobile
1924,2026-06-10,Facebook Ads,Desktop
1487,2026-06-10,Google Ads,Mobile
3669,2026-06-11,Organic,Mobile
961,2026-06-11,Facebook Ads,Desktop
1342,2026-06-11,Instagram Ads,Desktop
551,2026-06-11,Facebook Ads,Desktop
4785,2026-06-11,Organic,Desktop
3476,2026-06-11,Facebook Ads,Tablet
2108,2026-06-11,Instagram Ads,Mobile
2191,2026-06-11,Organic,Tablet
1961,2026-06-11,Instagram Ads,Tablet
494,2026-06-11,Facebook Ads,Tablet
4858,2026-06-11,LinkedIn,Desktop
2696,2026-06-11,Emailing,Desktop
4155,2026-06-12,Emailing,Tablet
1277,2026-06-12,Emailing,Mobile
4589,2026-06-12,Instagram Ads,Tablet
1663,2026-06-12,Emailing,Tablet
2975,2026-06-12,Organic,Mobile
3572,2026-06-12,Emailing,Desktop
1373,2026-06-12,Instagram Ads,Tablet
3037,2026-06-12,Google Ads,Mobile
1813,2026-06-12,Google Ads,Desktop
4250,2026-06-12,Emailing,Desktop
300,2026-06-12,LinkedIn,Mobile
1199,2026-06-12,Instagram Ads,Desktop
2823,2026-06-12,Google Ads,Tablet
3425,2026-06-13,LinkedIn,Desktop
2743,2026-06-13,Emailing,Desktop
4023,2026-06-13,LinkedIn,Desktop
4898,2026-06-13,Google Ads,Desktop
4683,2026-06-13,Emailing,Tablet
4702,2026-06-13,Google Ads,Mobile
2822,2026-06-13,Facebook Ads,Desktop
4538,2026-06-13,Facebook Ads,Mobile
1749,2026-06-13,Emailing,Mobile
1570,2026-06-13,LinkedIn,Desktop
4410,2026-06-13,Emailing,Tablet
2846,2026-06-13,Facebook Ads,Mobile
4807,2026-06-14,Emailing,Mobile
126,2026-06-14,LinkedIn,Tablet
2043,2026-06-14,Organic,Desktop
1872,2026-06-14,Google Ads,Desktop
3120,2026-06-14,Emailing,Tablet
2060,2026-06-14,Organic,Tablet
3073,2026-06-14,Google Ads,Desktop
2836,2026-06-14,Emailing,Tablet
672,2026-06-14,Instagram Ads,Mobile
2166,2026-06-14,Google Ads,Tablet
3515,2026-06-14,LinkedIn,Mobile
2000,2026-06-14,LinkedIn,Tablet
4451,2026-06-14,LinkedIn,Desktop
2289,2026-06-15,LinkedIn,Tablet
2478,2026-06-15,Facebook Ads,Mobile
2045,2026-06-15,Emailing,Mobile
3249,2026-06-15,Organic,Desktop
2721,2026-06-15,Emailing,Tablet
2947,2026-06-15,Instagram Ads,Mobile
4066,2026-06-15,Facebook Ads,Mobile
1181,2026-06-15,Organic,Tablet
860,2026-06-15,LinkedIn,Desktop
1875,2026-06-15,Facebook Ads,Tablet
1428,2026-06-16,Facebook Ads,Tablet
3290,2026-06-16,Instagram Ads,Desktop
3380,2026-06-16,Instagram Ads,Mobile
1775,2026-06-16,Facebook Ads,Mobile
2578,2026-06-16,Facebook Ads,Desktop
1142,2026-06-16,Organic,Desktop
521,2026-06-16,Google Ads,Desktop
749,2026-06-16,Instagram Ads,Desktop
522,2026-06-16,Google Ads,Tablet
3729,2026-06-17,LinkedIn,Desktop
856,2026-06-17,Facebook Ads,Desktop
2580,2026-06-17,Emailing,Desktop
